customerID,gender,SeniorCitizen,Partner,StreamingTV,PhoneService,InternetService,PaperlessBilling,Churn
4367-NHWMM,Female,No,No,No,No,DSL,Yes,0
3727-RJMEO,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
3779-OSWCF,Female,No,Yes,Yes,Yes,DSL,No,0
6736-DHUQI,Female,No,Yes,No,Yes,Fiber optic,No,0
3915-ODIYG,Male,Yes,No,No,Yes,DSL,Yes,0
1360-RCYRT,Male,No,Yes,No,No,DSL,Yes,0
2724-FJDYW,Male,No,No,Yes,No,DSL,No,0
4451-RWASJ,Male,No,Yes,No internet service,Yes,No,Yes,0
6646-VRFOL,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
3460-TJBWI,Male,No,Yes,No internet service,Yes,No,No,0
5917-HBSDW,Female,No,Yes,No internet service,Yes,No,No,0
5685-IIXLY,Female,No,Yes,No,Yes,Fiber optic,Yes,1
5671-UUNXD,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
0956-ACVZC,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2325-NBPZG,Female,No,No,No,Yes,Fiber optic,Yes,0
4250-ZBWLV,Male,No,No,Yes,Yes,Fiber optic,No,1
4482-FTFFX,Male,No,No,No,Yes,DSL,No,0
8859-DZTGQ,Male,No,No,No internet service,Yes,No,No,0
0440-MOGPM,Female,No,No,Yes,Yes,DSL,Yes,0
0020-JDNXP,Female,No,Yes,Yes,No,DSL,No,0
3752-CQSJI,Female,No,Yes,No internet service,Yes,No,Yes,0
5025-GOOKI,Female,No,No,No internet service,Yes,No,Yes,0
4698-KVLLG,Female,Yes,No,No internet service,Yes,No,No,0
5095-AESKG,Female,No,Yes,No,Yes,Fiber optic,Yes,1
2887-JPYLU,Female,No,No,No,Yes,DSL,No,0
4770-QAZXN,Female,No,No,No internet service,Yes,No,No,0
4896-CPRPF,Male,No,Yes,No internet service,Yes,No,No,0
1871-MOWRM,Male,No,Yes,No,Yes,Fiber optic,No,1
9714-EDSUC,Male,No,No,No,Yes,Fiber optic,Yes,0
2027-OAQQC,Female,No,No,Yes,No,DSL,Yes,1
0282-NVSJS,Female,Yes,Yes,No,No,DSL,Yes,0
9090-SGQXL,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
6595-YGXIT,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
7353-YOWFP,Female,No,No,No internet service,Yes,No,No,0
9835-ZIITK,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
8008-ESFLK,Female,No,Yes,Yes,Yes,Fiber optic,No,0
7537-CBQUZ,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
1555-DJEQW,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
5649-TJHOV,Male,Yes,Yes,No,No,DSL,No,1
0519-XUZJU,Female,No,No,No,Yes,Fiber optic,No,1
3363-EWLGO,Female,No,No,No internet service,Yes,No,No,0
4750-UKWJK,Female,Yes,Yes,No internet service,Yes,No,No,0
6338-AVWCY,Male,No,No,Yes,No,DSL,Yes,1
1689-YQBYY,Female,No,No,No,Yes,Fiber optic,Yes,0
4487-ZYJZK,Female,No,Yes,No internet service,Yes,No,No,0
2959-FENLU,Female,No,No,No,Yes,Fiber optic,Yes,0
0708-LGSMF,Male,No,Yes,No,Yes,DSL,Yes,0
9253-QXKBE,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
7634-HLQJR,Female,No,Yes,No internet service,Yes,No,No,0
0487-RPVUM,Male,No,Yes,Yes,Yes,Fiber optic,No,0
4079-ULGFR,Male,No,No,No internet service,Yes,No,No,0
2516-XSJKX,Female,No,Yes,Yes,Yes,DSL,No,0
0057-QBUQH,Female,No,No,No internet service,Yes,No,Yes,0
9445-SZLCH,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
6599-SFQVE,Female,No,No,No,Yes,DSL,Yes,0
8331-ZXFOE,Female,No,No,No,Yes,DSL,Yes,0
4003-FUSHP,Male,No,No,Yes,Yes,DSL,Yes,0
0356-ERHVT,Male,No,Yes,No,Yes,DSL,Yes,0
7325-ENZFI,Female,No,No,No,No,DSL,Yes,0
4884-ZTHVF,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
3920-HIHMQ,Female,No,No,No,Yes,DSL,Yes,0
3055-OYMSE,Female,Yes,No,No,Yes,Fiber optic,Yes,0
0613-WUXUM,Female,No,Yes,No internet service,Yes,No,Yes,0
7568-PODML,Male,No,No,Yes,No,DSL,Yes,1
4458-KVRBJ,Male,No,No,No internet service,Yes,No,No,0
5349-IECLD,Male,No,No,Yes,Yes,Fiber optic,No,1
1397-XKKWR,Male,No,No,No,No,DSL,No,0
3945-GFWQL,Female,No,No,No,Yes,DSL,Yes,1
8097-OMULG,Male,No,Yes,Yes,Yes,DSL,No,0
6013-BHCAW,Male,No,Yes,Yes,Yes,DSL,Yes,0
0401-WDBXM,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
3387-PLKUI,Female,No,Yes,No internet service,Yes,No,No,0
6096-EGVTU,Female,No,Yes,No internet service,Yes,No,No,0
3797-VTIDR,Male,No,Yes,No,No,DSL,Yes,1
5081-NWSUP,Female,No,No,No,Yes,DSL,No,0
2580-ATZSQ,Female,No,Yes,No,Yes,DSL,No,0
8085-MSNLK,Female,No,Yes,Yes,Yes,Fiber optic,No,0
9691-HKOVS,Female,No,Yes,Yes,Yes,DSL,Yes,0
9881-VCZEP,Female,No,Yes,No,Yes,DSL,No,0
9526-BIHHD,Male,No,No,No,No,DSL,No,1
8757-TFHHJ,Male,No,No,No,Yes,DSL,Yes,0
4523-WXCEF,Female,No,Yes,Yes,Yes,Fiber optic,No,1
1468-DEFNC,Male,Yes,Yes,No internet service,Yes,No,Yes,0
5119-KEPFY,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
8364-TRMMK,Female,No,No,No,Yes,DSL,Yes,1
0916-KNFAJ,Male,No,Yes,No,Yes,DSL,Yes,0
8319-QBEHW,Male,No,No,Yes,No,DSL,Yes,0
3063-QFSZL,Female,No,No,No,Yes,DSL,Yes,1
8775-LHDJH,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
9625-QNLUX,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
3097-NQYSN,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
4024-CSNBY,Female,No,Yes,No,Yes,Fiber optic,Yes,0
7110-BDTWG,Female,No,Yes,No,No,DSL,Yes,0
7493-GVFIO,Male,No,No,No internet service,Yes,No,No,0
0690-SRQID,Male,No,No,No internet service,Yes,No,Yes,0
9605-WGJVW,Female,Yes,No,No,Yes,Fiber optic,Yes,0
9114-DPSIA,Male,No,Yes,No,Yes,DSL,No,0
4700-UBQMV,Male,No,Yes,Yes,Yes,DSL,Yes,0
7711-GQBZC,Female,No,Yes,No internet service,Yes,No,No,0
3565-UNOCC,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
4627-MIHJH,Female,Yes,No,Yes,Yes,Fiber optic,No,0
9795-NREXC,Female,No,Yes,Yes,Yes,DSL,Yes,0
8573-CGOCC,Male,No,No,No internet service,Yes,No,No,0
7356-AYNJP,Female,No,No,No internet service,Yes,No,No,0
9249-FXSCK,Female,No,No,Yes,Yes,Fiber optic,Yes,1
5493-SDRDQ,Male,No,No,No,Yes,DSL,Yes,1
6286-SUUWT,Male,No,No,No internet service,Yes,No,No,0
4819-HJPIW,Male,No,No,No,No,DSL,No,0
8654-DHAOW,Female,No,No,No,Yes,DSL,No,0
5438-QMDDL,Female,No,Yes,No,Yes,DSL,Yes,0
9812-GHVRI,Female,No,No,No,Yes,Fiber optic,No,0
5553-AOINX,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
1228-ZLNBX,Male,No,No,No,Yes,Fiber optic,No,0
4226-KKDON,Male,No,No,Yes,Yes,DSL,Yes,0
3831-YCPUO,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
7445-WMRBW,Female,No,No,Yes,Yes,DSL,Yes,0
3308-DGHKL,Male,No,No,No internet service,Yes,No,Yes,0
9924-JPRMC,Male,No,No,Yes,Yes,Fiber optic,Yes,0
0080-EMYVY,Female,No,No,No,Yes,DSL,No,0
6218-KNUBD,Male,No,No,Yes,Yes,DSL,No,0
7337-CINUD,Female,No,Yes,No internet service,Yes,No,No,0
7609-NRNCA,Female,No,No,No internet service,Yes,No,No,0
0623-EJQEG,Male,No,No,No,Yes,Fiber optic,No,0
7153-CHRBV,Female,No,Yes,No,Yes,DSL,Yes,0
0871-URUWO,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
9190-MFJLN,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
6198-PNNSZ,Female,No,Yes,Yes,Yes,Fiber optic,No,0
3317-VLGQT,Female,No,Yes,No,Yes,Fiber optic,Yes,0
4132-POCZS,Male,No,Yes,No,No,DSL,Yes,0
5614-DNZCE,Female,No,No,No,Yes,DSL,Yes,0
1095-JUDTC,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
3896-RCYYE,Female,No,No,Yes,No,DSL,Yes,0
9638-JIQYA,Male,No,No,No,No,DSL,Yes,0
3258-SANFR,Male,Yes,No,No,Yes,DSL,No,0
3726-TBHQT,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
3190-ITQXP,Female,No,Yes,No internet service,Yes,No,No,0
0870-VEMYL,Female,No,No,No,Yes,DSL,No,1
4833-QTJNO,Male,Yes,Yes,No,Yes,Fiber optic,No,0
3039-MJSLN,Male,No,No,No internet service,Yes,No,No,0
0178-CIIKR,Female,No,No,No internet service,Yes,No,No,0
5385-SUIRI,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
3982-XWFZQ,Female,No,Yes,No,Yes,DSL,Yes,1
5774-QPLTF,Male,No,Yes,No internet service,Yes,No,Yes,0
2322-VCZHZ,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
5010-IPEAQ,Female,No,Yes,Yes,No,DSL,No,0
4009-ALQFH,Female,No,No,Yes,Yes,Fiber optic,Yes,1
6383-ZTSIW,Female,Yes,Yes,Yes,Yes,Fiber optic,No,0
8990-YOZLV,Female,No,No,No,Yes,DSL,Yes,0
3069-SSVSN,Female,No,No,No,No,DSL,No,0
5222-IMUKT,Male,No,No,Yes,Yes,Fiber optic,No,0
3627-FCRDW,Female,No,No,No,Yes,Fiber optic,No,1
7562-GSUHK,Female,No,No,No,Yes,Fiber optic,Yes,1
6685-XSHHU,Male,No,Yes,No internet service,Yes,No,Yes,0
8901-UPRHR,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
4903-UYAVB,Male,No,Yes,No internet service,Yes,No,No,1
0118-JPNOY,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
6776-TLWOI,Male,No,No,No internet service,Yes,No,No,1
3845-FXCYS,Male,No,No,No internet service,Yes,No,Yes,0
5857-XRECV,Female,No,No,No internet service,Yes,No,No,0
0725-CXOTM,Female,No,No,Yes,Yes,DSL,Yes,0
4343-EJVQB,Male,No,No,No,Yes,Fiber optic,No,0
9000-PLFUZ,Female,Yes,Yes,Yes,No,DSL,Yes,0
3427-GGZZI,Female,No,Yes,No,Yes,Fiber optic,Yes,0
7779-ORAEL,Male,Yes,Yes,No,Yes,DSL,No,0
0644-OQMDK,Male,Yes,No,No,Yes,Fiber optic,Yes,0
4077-CROMM,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
3154-CFSZG,Male,No,Yes,No,Yes,Fiber optic,No,0
2868-MZAGQ,Male,No,No,No,Yes,Fiber optic,Yes,1
4847-QNOKA,Female,No,No,No,Yes,DSL,Yes,1
2220-IAHLS,Female,No,No,No internet service,Yes,No,No,0
1658-XUHBX,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
6379-RXJRQ,Male,No,Yes,No,Yes,Fiber optic,Yes,1
2378-HTWFW,Male,Yes,No,No,Yes,Fiber optic,No,0
8650-RHRKE,Male,No,No,No,No,DSL,Yes,1
4377-VDHYI,Male,No,Yes,No,Yes,Fiber optic,Yes,0
0475-RIJEP,Male,No,No,No,Yes,Fiber optic,Yes,1
1260-TTRXI,Male,No,No,No,Yes,DSL,No,1
3719-TDVQB,Female,Yes,Yes,No internet service,Yes,No,Yes,0
6328-ZPBGN,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
0201-MIBOL,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
4937-QPZPO,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
2925-VDZHY,Male,No,Yes,Yes,Yes,DSL,No,0
6981-TDRFT,Male,No,Yes,Yes,No,DSL,Yes,0
3413-CSSTH,Male,No,No,No,Yes,DSL,Yes,0
8033-VCZGH,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
4789-KWMXN,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
0224-NIJLP,Male,No,Yes,No internet service,Yes,No,No,0
7542-CYDDM,Male,No,No,No internet service,Yes,No,No,0
4718-WXBGI,Male,No,Yes,Yes,Yes,DSL,Yes,0
2867-UIMSS,Male,No,No,No,Yes,Fiber optic,No,1
8495-PRWFH,Female,Yes,No,No,Yes,DSL,No,0
0439-IFYUN,Female,Yes,No,No,Yes,Fiber optic,Yes,0
5716-LIBJC,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2868-LLSKM,Female,No,Yes,No,Yes,Fiber optic,Yes,0
8111-RKSPX,Male,No,No,No,Yes,Fiber optic,Yes,1
2988-QRAJY,Male,No,No,Yes,Yes,Fiber optic,Yes,0
1585-MQSSU,Male,No,No,No,Yes,DSL,No,1
0071-NDAFP,Male,No,Yes,No internet service,Yes,No,No,0
2856-NNASM,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
7328-ZJAJO,Female,No,Yes,No internet service,Yes,No,No,0
6458-CYIDZ,Female,Yes,No,No,Yes,Fiber optic,No,0
8559-CIZFV,Male,No,Yes,Yes,Yes,DSL,No,1
1090-PYKCI,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
3058-WQDRE,Male,No,No,No,No,DSL,Yes,0
7547-EKNFS,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
2279-AXJJK,Male,No,Yes,No,Yes,Fiber optic,Yes,0
6769-DYBQN,Male,Yes,No,No,Yes,Fiber optic,No,1
0909-SELIE,Male,No,Yes,No,Yes,DSL,Yes,0
3417-TSCIC,Male,No,No,No,No,DSL,Yes,0
1042-HFUCW,Female,No,No,No,Yes,DSL,Yes,0
4439-JMPMT,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
6537-OTKMY,Male,No,No,Yes,No,DSL,No,0
8999-EXMNO,Female,No,Yes,No internet service,Yes,No,No,0
6725-TPKJO,Male,No,No,No internet service,Yes,No,No,0
2446-BEGGB,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
7162-WPHPM,Male,No,Yes,No,Yes,DSL,No,0
1599-MMYRQ,Male,No,Yes,No,Yes,Fiber optic,Yes,0
8821-KVZKQ,Female,No,Yes,Yes,No,DSL,Yes,0
1496-GGSUK,Female,Yes,No,No,No,DSL,Yes,1
6434-TTGJP,Male,No,Yes,No,No,DSL,No,0
0042-JVWOJ,Male,No,No,No internet service,Yes,No,Yes,0
0130-SXOUN,Male,No,No,No,Yes,Fiber optic,No,0
2575-GFSOE,Female,No,Yes,No,Yes,Fiber optic,Yes,1
2330-PQGDQ,Male,No,Yes,No,Yes,Fiber optic,No,0
1452-UZOSF,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
2097-YVPKN,Male,No,No,No internet service,Yes,No,No,0
2842-JTCCU,Male,No,No,No,Yes,DSL,No,1
8597-CTXVJ,Male,No,No,No,Yes,DSL,No,0
6631-HMANX,Male,No,Yes,Yes,Yes,DSL,Yes,0
9962-BFPDU,Female,No,Yes,No internet service,Yes,No,No,0
3296-SILRA,Female,Yes,Yes,No,Yes,Fiber optic,Yes,1
9681-OXGVC,Female,No,No,Yes,Yes,Fiber optic,Yes,1
6394-HHHZM,Male,No,No,No internet service,Yes,No,No,0
5995-LFTLE,Male,No,No,No internet service,Yes,No,Yes,0
5180-UCIIQ,Male,Yes,Yes,No,No,DSL,No,1
1932-UEDCX,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
7153-OANIO,Male,No,No,No,Yes,Fiber optic,No,1
5188-HGMLP,Male,Yes,Yes,No,Yes,Fiber optic,No,0
0665-XHDJU,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
6521-YYTYI,Male,No,No,Yes,Yes,Fiber optic,Yes,1
8878-HMWBV,Male,No,No,No,Yes,DSL,Yes,1
8265-HKSOW,Female,No,Yes,No,Yes,Fiber optic,No,0
3544-FBCAS,Female,No,Yes,Yes,Yes,DSL,Yes,0
5331-RGMTT,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
4759-PXTAN,Female,No,Yes,Yes,Yes,DSL,Yes,0
7054-DMVAS,Male,No,No,Yes,Yes,DSL,Yes,0
3428-MMGUB,Male,No,No,Yes,Yes,Fiber optic,Yes,0
6549-BTYPG,Female,No,Yes,Yes,No,DSL,No,0
7823-JSOAG,Male,No,No,No,Yes,Fiber optic,No,0
3705-RHRFR,Female,No,Yes,Yes,Yes,Fiber optic,No,0
9374-YOLBJ,Female,No,Yes,No internet service,Yes,No,No,0
9074-KGVOX,Male,No,Yes,Yes,No,DSL,Yes,0
6128-DAFVY,Female,No,No,Yes,No,DSL,Yes,0
9933-QRGTX,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
4476-OSWTN,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
3751-KTZEL,Female,No,No,No,No,DSL,No,1
1977-STDKI,Female,Yes,No,No,Yes,Fiber optic,Yes,1
5066-GFJMM,Female,No,Yes,No internet service,Yes,No,Yes,0
2661-GKBTK,Male,No,Yes,Yes,Yes,DSL,No,0
0458-HEUZG,Female,No,No,No,No,DSL,No,0
7268-WNTCP,Male,No,Yes,No internet service,Yes,No,No,0
0824-VWDPO,Female,No,No,No,Yes,Fiber optic,No,0
8409-WQJUX,Female,No,No,Yes,No,DSL,No,0
2578-JQPHZ,Male,No,No,Yes,Yes,Fiber optic,No,0
3278-FSIXX,Female,No,No,No,Yes,DSL,Yes,0
5813-UECBU,Male,Yes,No,No,Yes,Fiber optic,Yes,1
0328-GRPMV,Female,No,No,No,Yes,Fiber optic,Yes,1
9746-UGFAC,Female,No,No,No internet service,Yes,No,No,0
2946-KIQSP,Female,No,No,No,No,DSL,Yes,0
0625-AFOHS,Female,No,Yes,No internet service,Yes,No,No,0
6726-WEXXK,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
4636-OLWOE,Male,No,No,No,Yes,DSL,Yes,0
4342-HENTK,Female,Yes,No,No,Yes,Fiber optic,Yes,1
4685-ERGHK,Male,No,No,Yes,Yes,Fiber optic,Yes,0
0885-HMGPY,Male,No,No,No,Yes,DSL,No,0
5003-OKNNK,Female,No,Yes,No internet service,Yes,No,No,0
4195-SMMNX,Male,No,No,No internet service,Yes,No,No,1
7208-PSIHR,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
4012-ZTHBR,Female,No,Yes,No,Yes,DSL,Yes,0
0489-WMEMG,Female,No,No,No,Yes,DSL,Yes,0
7435-ZNUYY,Male,No,No,No internet service,Yes,No,No,0
1354-YZFNB,Male,No,Yes,No internet service,Yes,No,No,0
6956-SMUCM,Female,No,No,Yes,Yes,Fiber optic,Yes,1
2985-FMWYF,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2812-ENYMO,Male,No,No,Yes,No,DSL,No,0
2717-HVIZY,Female,No,No,No internet service,Yes,No,No,0
3223-WZWJM,Male,No,No,No,Yes,Fiber optic,Yes,1
3422-GALYP,Male,No,No,No,Yes,Fiber optic,Yes,0
9053-JZFKV,Male,No,No,Yes,Yes,Fiber optic,No,1
2530-ENDWQ,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
2890-WFBHU,Female,No,No,No,Yes,DSL,No,0
0327-WFZSY,Male,No,Yes,Yes,Yes,Fiber optic,No,0
7977-HXJKU,Male,No,No,No internet service,Yes,No,No,0
6615-ZGEDR,Male,No,No,No internet service,Yes,No,No,1
7033-CLAMM,Female,No,Yes,No internet service,Yes,No,No,0
4023-RTIQM,Female,Yes,Yes,No,No,DSL,Yes,0
0864-FVJNJ,Female,No,Yes,Yes,Yes,Fiber optic,No,0
7356-IWLFW,Male,No,Yes,No,Yes,Fiber optic,Yes,0
9541-PWTWO,Female,No,No,Yes,Yes,DSL,Yes,0
3967-VQOGC,Female,No,Yes,No internet service,Yes,No,Yes,0
7872-RDDLZ,Female,Yes,No,No,Yes,DSL,No,0
9250-WYPLL,Female,No,No,No,Yes,Fiber optic,No,1
6308-CQRBU,Female,No,Yes,Yes,Yes,Fiber optic,No,0
2754-XBHTB,Female,No,No,Yes,Yes,Fiber optic,Yes,1
1597-LHYNC,Female,Yes,No,No,Yes,Fiber optic,Yes,1
0186-CAERR,Male,No,No,Yes,Yes,Fiber optic,Yes,0
3043-SUDUA,Female,No,No,No internet service,Yes,No,No,0
5442-BHQNG,Female,No,No,No,Yes,Fiber optic,No,0
2169-RRLFW,Female,No,Yes,No internet service,Yes,No,No,0
5872-OEQNH,Female,No,No,No,No,DSL,Yes,0
3162-KKZXO,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
7055-VKGDA,Male,No,No,Yes,Yes,Fiber optic,Yes,1
0754-UKWQP,Male,No,No,Yes,Yes,Fiber optic,Yes,1
8873-GLDMH,Female,No,No,No,Yes,Fiber optic,Yes,0
5696-JVVQY,Female,No,Yes,No,Yes,DSL,Yes,0
8946-BFWSG,Male,No,Yes,No internet service,Yes,No,No,0
7493-TPUWZ,Male,No,No,No,Yes,Fiber optic,Yes,1
0547-HURJB,Male,No,No,No internet service,Yes,No,No,0
8904-OPDCK,Male,Yes,Yes,No,No,DSL,Yes,0
8845-LWKGE,Female,No,Yes,Yes,Yes,DSL,Yes,0
1577-HKTFG,Female,No,Yes,No internet service,Yes,No,No,1
8752-STIVR,Female,No,No,Yes,Yes,Fiber optic,Yes,1
0691-NIKRI,Female,No,No,Yes,Yes,Fiber optic,Yes,0
5022-JNQEQ,Female,No,Yes,No,Yes,Fiber optic,Yes,0
4558-FANTW,Female,No,Yes,Yes,Yes,Fiber optic,No,1
3249-VHRIP,Female,No,No,No,No,DSL,Yes,0
3736-BLEPA,Male,No,No,Yes,Yes,Fiber optic,Yes,0
4701-LKOZD,Female,No,No,Yes,Yes,DSL,No,0
6603-QWSPR,Female,No,No,Yes,Yes,Fiber optic,Yes,0
9921-QFQUL,Female,No,Yes,No,Yes,Fiber optic,No,0
1929-ZCBHE,Male,No,Yes,No,No,DSL,No,0
4378-MYPGO,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
8651-ENBZX,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
4129-LYCOI,Female,No,No,Yes,Yes,Fiber optic,Yes,0
7798-JVXYM,Female,No,No,Yes,Yes,DSL,Yes,0
8647-SDTWQ,Male,No,Yes,No,Yes,Fiber optic,Yes,0
2696-ECXKC,Female,No,Yes,Yes,Yes,Fiber optic,No,0
2081-KJSQF,Male,No,No,No internet service,Yes,No,Yes,0
7623-TRNQN,Male,No,No,No,Yes,DSL,Yes,1
3323-CPBWR,Male,No,No,Yes,Yes,Fiber optic,Yes,0
9330-IJWIO,Female,No,No,Yes,Yes,Fiber optic,Yes,1
3384-CTMSF,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
0902-RFHOF,Male,No,No,No internet service,Yes,No,No,0
9286-DOJGF,Female,Yes,Yes,No,Yes,Fiber optic,Yes,1
6048-QBXKL,Female,Yes,No,No,Yes,DSL,Yes,0
9661-MHUMO,Male,Yes,Yes,No,Yes,DSL,Yes,1
7718-RXDGG,Male,No,Yes,No,Yes,Fiber optic,Yes,0
1025-FALIX,Female,No,No,No,Yes,Fiber optic,Yes,0
3451-VAWLI,Female,No,Yes,No internet service,Yes,No,No,0
3407-QGWLG,Male,No,No,No internet service,Yes,No,Yes,0
1842-EZJMK,Male,No,Yes,Yes,Yes,Fiber optic,No,1
2347-WKKAE,Male,No,Yes,No,Yes,Fiber optic,Yes,0
8735-DCXNF,Male,No,Yes,No,Yes,DSL,Yes,0
3214-IYUUQ,Female,No,Yes,No,Yes,Fiber optic,No,0
1936-UAFEH,Female,No,No,Yes,Yes,Fiber optic,No,0
3587-PMCOY,Male,No,No,Yes,Yes,Fiber optic,Yes,0
8079-XRJRS,Male,No,Yes,No,Yes,Fiber optic,No,1
1027-LKKQQ,Female,No,Yes,Yes,Yes,DSL,Yes,0
7148-XZPHA,Male,No,Yes,No,Yes,Fiber optic,No,0
8073-IJDCM,Female,No,No,No internet service,Yes,No,Yes,1
5309-TAIKL,Female,No,No,No,Yes,DSL,No,0
6856-RAURS,Female,No,No,No,Yes,Fiber optic,Yes,0
8778-LMWTJ,Female,No,No,No,Yes,Fiber optic,Yes,0
9717-IOAAF,Male,No,No,No internet service,Yes,No,Yes,0
8884-ADFVN,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
2845-KDHVX,Female,No,Yes,No,Yes,DSL,Yes,0
0848-SOMKO,Male,No,No,No,No,DSL,No,0
2720-WGKHP,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
6734-FQAJX,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
2869-ADAWR,Female,No,No,Yes,Yes,Fiber optic,Yes,1
1535-VTJOQ,Female,No,No,No internet service,Yes,No,No,0
6368-TZZDT,Male,No,Yes,No internet service,Yes,No,No,0
0943-ZQPXH,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
1293-BSEUN,Female,No,Yes,No internet service,Yes,No,Yes,0
9894-EZEWG,Female,No,No,No,Yes,Fiber optic,Yes,1
1302-TPUBN,Male,No,No,No internet service,Yes,No,No,0
7851-FLGGQ,Male,No,No,No,No,DSL,Yes,1
0637-UBJRP,Male,No,Yes,No,Yes,Fiber optic,No,1
0940-OUQEC,Male,No,No,No,Yes,Fiber optic,Yes,1
2378-VTKDH,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
0927-CNGRH,Male,No,No,No internet service,Yes,No,No,0
8608-OZTLB,Male,No,Yes,Yes,Yes,DSL,No,0
2335-GSODA,Male,No,No,No,No,DSL,No,0
1952-DVVSW,Female,No,Yes,No internet service,Yes,No,No,0
0702-PGIBZ,Male,No,No,Yes,Yes,Fiber optic,Yes,1
6656-GULJQ,Male,No,Yes,Yes,Yes,DSL,Yes,0
9853-JFZDU,Female,No,Yes,No,Yes,DSL,No,0
1963-VAUKV,Female,No,No,No internet service,Yes,No,No,1
3777-XROBG,Female,No,Yes,No internet service,Yes,No,No,0
6994-FGRHH,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
4000-VGMQP,Male,No,Yes,Yes,Yes,DSL,No,0
3999-WRNGR,Female,No,Yes,Yes,No,DSL,Yes,0
3466-RITXD,Male,No,No,Yes,Yes,Fiber optic,Yes,0
2680-XKKNJ,Female,No,No,No,Yes,DSL,No,0
3058-HJCUY,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
2974-GGUXS,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
7994-XIRTR,Male,Yes,No,No,Yes,DSL,No,0
3259-FDWOY,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
2101-RANCD,Female,No,No,No,Yes,Fiber optic,Yes,0
7921-BEPCI,Female,No,No,No,Yes,DSL,No,0
0807-ZABDG,Female,No,No,No,Yes,DSL,Yes,1
8510-TMWYB,Female,No,Yes,No,Yes,DSL,Yes,0
3258-ZKPAI,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
